0.212, 3.182e-6
0.211, 3.260e-6
0.210, 3.343e-6
0.209, 3.424e-6
0.208, 3.503e-6
0.207, 3.586e-6
0.206, 3.661e-6
0.205, 3.744e-6
0.204, 3.824e-6
0.203, 3.891e-6
0.202, 3.968e-6
0.201, 4.040e-6
0.200, 4.107e-6
0.199, 4.180e-6
0.198, 4.244e-6
0.197, 4.308e-6
0.196, 4.376e-6
0.195, 4.433e-6
0.194, 4.495e-6
0.193, 4.553e-6
0.192, 4.605e-6
0.191, 4.662e-6
0.190, 4.708e-6
0.189, 4.760e-6
0.188, 4.809e-6
0.187, 4.849e-6
0.186, 4.892e-6
0.185, 4.933e-6
0.184, 4.969e-6
0.183, 5.005e-6
0.182, 5.036e-6
0.181, 5.066e-6
0.180, 5.097e-6
0.179, 5.117e-6
0.178, 5.143e-6
0.177, 5.165e-6
0.176, 5.182e-6
0.175, 5.201e-6
0.174, 5.213e-6
0.173, 5.224e-6
0.172, 5.238e-6
0.171, 5.241e-6
0.170, 5.250e-6
0.169, 5.252e-6
0.168, 5.255e-6
0.167, 5.258e-6
0.166, 5.251e-6
0.165, 5.251e-6
0.164, 5.247e-6
0.163, 5.236e-6
0.162, 5.231e-6
0.161, 5.223e-6
0.160, 5.210e-6
0.159, 5.199e-6
0.158, 5.185e-6
0.157, 5.171e-6
0.156, 5.156e-6
0.155, 5.137e-6
0.154, 5.122e-6
0.153, 5.103e-6
0.152, 5.083e-6
0.151, 5.061e-6
0.150, 5.040e-6
0.149, 5.018e-6
0.148, 4.997e-6
0.147, 4.972e-6
0.146, 4.949e-6
0.145, 4.927e-6
0.144, 4.899e-6
0.143, 4.875e-6
0.142, 4.850e-6
0.141, 4.823e-6
0.140, 4.800e-6
0.139, 4.771e-6
0.138, 4.745e-6
0.137, 4.719e-6
0.136, 4.692e-6
0.135, 4.668e-6
0.134, 4.639e-6
0.133, 4.612e-6
0.132, 4.587e-6
0.131, 4.559e-6
0.130, 4.532e-6
0.129, 4.507e-6
0.128, 4.480e-6
0.127, 4.455e-6
0.126, 4.427e-6
0.125, 4.402e-6
0.124, 4.378e-6
0.123, 4.350e-6
0.122, 4.325e-6
0.121, 4.301e-6
0.120, 4.276e-6
0.119, 4.251e-6
0.118, 4.226e-6
0.117, 4.203e-6
0.116, 4.180e-6
0.115, 4.155e-6
0.114, 4.132e-6
0.113, 4.110e-6
0.112, 4.087e-6
0.111, 4.066e-6
0.110, 4.044e-6
0.109, 4.022e-6
0.108, 4.002e-6
0.107, 3.980e-6
0.106, 3.960e-6
0.105, 3.940e-6
0.104, 3.920e-6
0.103, 3.902e-6
0.102, 3.883e-6
0.101, 3.864e-6
0.100, 3.846e-6
0.099, 3.827e-6
0.098, 3.810e-6
0.097, 3.793e-6
0.096, 3.775e-6
0.095, 3.760e-6
0.094, 3.743e-6
0.093, 3.727e-6
0.092, 3.712e-6
0.091, 3.696e-6
0.090, 3.682e-6
0.089, 3.668e-6
0.088, 3.654e-6
0.087, 3.640e-6
0.086, 3.626e-6
0.085, 3.613e-6
0.084, 3.603e-6
0.083, 3.588e-6
0.082, 3.577e-6
0.081, 3.566e-6
0.080, 3.553e-6
0.079, 3.544e-6
0.078, 3.532e-6
0.077, 3.523e-6
0.076, 3.513e-6
0.075, 3.502e-6
0.074, 3.494e-6
0.073, 3.485e-6
0.072, 3.476e-6
0.071, 3.468e-6
0.070, 3.460e-6
0.069, 3.451e-6
0.068, 3.445e-6
0.067, 3.438e-6
0.066, 3.430e-6
0.065, 3.425e-6
0.064, 3.418e-6
0.063, 3.413e-6
0.062, 3.407e-6
0.061, 3.401e-6
0.060, 3.399e-6
0.059, 3.393e-6
0.058, 3.387e-6
0.057, 3.386e-6
0.056, 3.381e-6
0.055, 3.378e-6
0.054, 3.374e-6
0.053, 3.371e-6
0.052, 3.371e-6
0.051, 3.368e-6
0.050, 3.365e-6
0.049, 3.365e-6
0.048, 3.362e-6
0.047, 3.363e-6
0.046, 3.361e-6
0.045, 3.361e-6
0.044, 3.362e-6
0.043, 3.360e-6
0.042, 3.362e-6
0.041, 3.364e-6
0.040, 3.363e-6
0.039, 3.366e-6
0.038, 3.367e-6
0.037, 3.369e-6
0.036, 3.372e-6
0.035, 3.374e-6
0.034, 3.377e-6
0.033, 3.381e-6
0.032, 3.384e-6
0.031, 3.388e-6
0.030, 3.393e-6
0.029, 3.396e-6
0.028, 3.403e-6
0.027, 3.407e-6
0.026, 3.412e-6
0.025, 3.419e-6
0.024, 3.424e-6
0.023, 3.431e-6
0.022, 3.438e-6
0.021, 3.444e-6
0.020, 3.454e-6
0.019, 3.459e-6
0.018, 3.468e-6
0.017, 3.477e-6
0.016, 3.485e-6
0.015, 3.495e-6
0.014, 3.504e-6
0.013, 3.512e-6
0.012, 3.525e-6
0.011, 3.533e-6
0.010, 3.545e-6
0.009, 3.556e-6
0.008, 3.567e-6
0.007, 3.579e-6
0.006, 3.591e-6
0.005, 3.604e-6
0.004, 3.617e-6
0.003, 3.629e-6
0.002, 3.644e-6
0.001, 3.658e-6
-0.000, 3.450e-6
0.001, 3.234e-6
0.002, 3.148e-6
0.003, 3.082e-6
0.004, 3.021e-6
0.005, 2.965e-6
0.006, 2.914e-6
0.007, 2.864e-6
0.008, 2.819e-6
0.009, 2.773e-6
0.010, 2.729e-6
0.011, 2.689e-6
0.012, 2.648e-6
0.013, 2.611e-6
0.014, 2.572e-6
0.015, 2.535e-6
0.016, 2.501e-6
0.017, 2.465e-6
0.018, 2.431e-6
0.019, 2.398e-6
0.020, 2.366e-6
0.021, 2.335e-6
0.022, 2.303e-6
0.023, 2.273e-6
0.024, 2.244e-6
0.025, 2.215e-6
0.026, 2.186e-6
0.027, 2.159e-6
0.028, 2.131e-6
0.029, 2.105e-6
0.030, 2.079e-6
0.031, 2.052e-6
0.032, 2.028e-6
0.033, 2.003e-6
0.034, 1.977e-6
0.035, 1.954e-6
0.036, 1.930e-6
0.037, 1.907e-6
0.038, 1.885e-6
0.039, 1.861e-6
0.040, 1.840e-6
0.041, 1.818e-6
0.042, 1.795e-6
0.043, 1.775e-6
0.044, 1.753e-6
0.045, 1.733e-6
0.046, 1.712e-6
0.047, 1.691e-6
0.048, 1.673e-6
0.049, 1.653e-6
0.050, 1.632e-6
0.051, 1.613e-6
0.052, 1.593e-6
0.053, 1.575e-6
0.054, 1.557e-6
0.055, 1.537e-6
0.056, 1.520e-6
0.057, 1.501e-6
0.058, 1.483e-6
0.059, 1.466e-6
0.060, 1.447e-6
0.061, 1.430e-6
0.062, 1.413e-6
0.063, 1.394e-6
0.064, 1.380e-6
0.065, 1.361e-6
0.066, 1.344e-6
0.067, 1.327e-6
0.068, 1.310e-6
0.069, 1.294e-6
0.070, 1.277e-6
0.071, 1.259e-6
0.072, 1.243e-6
0.073, 1.227e-6
0.074, 1.209e-6
0.075, 1.194e-6
0.076, 1.175e-6
0.077, 1.160e-6
0.078, 1.144e-6
0.079, 1.125e-6
0.080, 1.111e-6
0.081, 1.093e-6
0.082, 1.075e-6
0.083, 1.060e-6
0.084, 1.042e-6
0.085, 1.026e-6
0.086, 1.009e-6
0.087, 9.896e-7
0.088, 9.751e-7
0.089, 9.570e-7
0.090, 9.390e-7
0.091, 9.217e-7
0.092, 9.033e-7
0.093, 8.860e-7
0.094, 8.676e-7
0.095, 8.475e-7
0.096, 8.305e-7
0.097, 8.113e-7
0.098, 7.918e-7
0.099, 7.734e-7
0.100, 7.525e-7
0.101, 7.339e-7
0.102, 7.117e-7
0.103, 6.916e-7
0.104, 6.713e-7
0.105, 6.514e-7
0.106, 6.278e-7
0.107, 6.071e-7
0.108, 5.843e-7
0.109, 5.629e-7
0.110, 5.391e-7
0.111, 5.142e-7
0.112, 4.921e-7
0.113, 4.676e-7
0.114, 4.406e-7
0.115, 4.176e-7
0.116, 3.896e-7
0.117, 3.640e-7
0.118, 3.377e-7
0.119, 3.077e-7
0.120, 2.816e-7
0.121, 2.514e-7
0.122, 2.207e-7
0.123, 1.914e-7
0.124, 1.591e-7
0.125, 1.290e-7
0.126, 9.514e-8
0.127, 6.111e-8
0.128, 2.912e-8
0.129, -6.919e-9
0.130, -4.399e-8
0.131, -7.964e-8
0.132, -1.186e-7
0.133, -1.551e-7
0.134, -1.959e-7
0.135, -2.365e-7
0.136, -2.774e-7
0.137, -3.202e-7
0.138, -3.634e-7
0.139, -4.076e-7
0.140, -4.552e-7
0.141, -4.985e-7
0.142, -5.482e-7
0.143, -5.979e-7
0.144, -6.458e-7
0.145, -6.980e-7
0.146, -7.513e-7
0.147, -8.035e-7
0.148, -8.607e-7
0.149, -9.140e-7
0.150, -9.705e-7
0.151, -1.032e-6
0.152, -1.089e-6
0.153, -1.152e-6
0.154, -1.218e-6
0.155, -1.278e-6
0.156, -1.344e-6
0.157, -1.408e-6
0.158, -1.475e-6
0.159, -1.546e-6
0.160, -1.613e-6
0.161, -1.684e-6
0.162, -1.759e-6
0.163, -1.829e-6
0.164, -1.906e-6
0.165, -1.979e-6
